id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
2109081,Rental unit in Fremantle · ★4.57 · 2 bedrooms · 2 beds · 1 bath,7495989,Phil,,FREMANTLE,-32.04993,115.75975,Entire home/apt,,3,42,2018-11-30,0.35,1,0,0,,2023-12-23
1904652,Home in Dunsborough · ★4.85 · 5 bedrooms · 6 beds · 2.5 baths,9887680,Corrynne,,BUSSELTON,-33.66395,115.09003,Entire home/apt,1000.0,3,40,2014-12-22,0.33,1,19,0,,2023-12-23
2122727,Vacation home in Subiaco · ★4.76 · 3 bedrooms · 3 beds · 1.5 baths,10040421,Michelle,,SUBIACO,-31.94864,115.82161,Entire home/apt,168.0,1,21,2023-12-04,0.21,1,105,7,,2023-12-23
1910146,Bungalow in North Perth · ★4.75 · 2 bedrooms · 2 beds · 2 baths,9912092,Tim And Rosemary,,VINCENT,-31.93085,115.85111,Entire home/apt,152.0,2,278,2023-12-15,2.35,1,258,39,,2023-12-23
2136611,Villa in Claremont · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,2165516,Noelle & Rodney,,CLAREMONT,-31.98486,115.7788,Private room,95.0,3,93,2023-12-07,0.78,1,38,7,,2023-12-23
1932465,Home in Clarkson · ★4.82 · 5 bedrooms · 6 beds · 2.5 baths,10003471,Andrew,,WANNEROO,-31.68982,115.72129,Entire home/apt,377.0,7,197,2023-11-01,1.73,1,198,15,,2023-12-23
2139934,Home in Preston Beach · ★4.70 · 3 bedrooms · 4 beds · 2 baths,10920299,Greg,,WAROONA,-32.87745,115.6552,Entire home/apt,260.0,3,40,2023-09-26,0.33,1,338,4,,2023-12-23
1941528,Rental unit in Geraldton · ★4.66 · 1 bedroom · 1 bed · 1 bath,7994868,Dean,,GREATER GERALDTON,-28.76631,114.61575,Entire home/apt,208.0,2,122,2023-10-09,1.08,1,336,20,,2023-12-23
2145781,Rental unit in Perth · 2 bedrooms · 2 beds · 2 baths,10953557,Ann,,PERTH,-31.95951,115.87268,Entire home/apt,110.0,90,2,2020-01-31,0.04,2,328,0,,2023-12-23
2151536,Home in Gnarabup · ★4.79 · 3 bedrooms · 4 beds · 2 baths,10981446,Emma,,AUGUSTA-MARGARET RIVER,-33.99092,114.99605,Entire home/apt,275.0,3,164,2023-12-04,1.37,1,159,17,,2023-12-23
2166150,Guesthouse in Haynes · ★4.36 · 2 bedrooms · 3 beds · 1 bath,10267237,Carolyn & Tony,,ARMADALE,-32.15367,115.97077,Entire home/apt,263.0,6,11,2023-06-24,0.15,2,324,2,,2023-12-23
1945766,Villa in Victoria Park · ★4.84 · 2 bedrooms · 2 beds · 1 bath,10064594,Jan,,VICTORIA PARK,-31.97437,115.88495,Entire home/apt,,3,131,2023-12-05,1.12,1,0,32,,2023-12-23
2172416,Home in Dawesville · ★4.0 · 3 bedrooms · 5 beds · 2 baths,11083091,Karin,,MANDURAH,-32.62821,115.64063,Entire home/apt,150.0,7,3,2017-01-11,0.03,1,0,0,,2023-12-23
2178385,Guest suite in Mosman Park · ★4.82 · 1 bedroom · 1 bed · 1 private bath,11110801,Shelley,,MOSMAN PARK,-32.01205,115.76062,Private room,110.0,2,56,2023-11-28,0.9,3,345,6,,2023-12-23
2178387,Bed and breakfast in Mosman Park · ★4.82 · 1 bedroom · 2 beds · 1 private bath,11110801,Shelley,,MOSMAN PARK,-32.01051,115.76186,Private room,110.0,2,77,2023-11-26,0.64,3,343,4,,2023-12-23
2198650,Home in South Fremantle · ★4.74 · 2 bedrooms · 3 beds · 1 private bath,7083929,Isabel,,FREMANTLE,-32.07489,115.75577,Private room,95.0,2,38,2023-10-31,0.33,1,245,2,,2023-12-23
1967981,Home in Beresford · ★4.84 · 4 bedrooms · 4 beds · 2 baths,10165039,Stef,,GREATER GERALDTON,-28.75341,114.61929,Entire home/apt,586.0,3,57,2023-12-11,0.55,6,342,8,,2023-12-23
2210885,Home in East Victoria Park · ★5.0 · 3 bedrooms · 3 beds · 2 baths,11278503,Matt,,VICTORIA PARK,-31.99284299429155,115.90668796476076,Entire home/apt,244.0,3,6,2023-12-10,5.14,1,53,6,,2023-12-23
2224018,Home in Exmouth · ★4.71 · 4 bedrooms · 6 beds · 2.5 baths,11168796,Helen,,EXMOUTH,-21.92983,114.122,Entire home/apt,409.0,3,34,2023-12-04,0.43,29,163,5,,2023-12-23
2268971,Rental unit in Clarkson · ★4.50 · 1 bedroom · 1 bed · 1 private bath,10814906,Sufyan,,WANNEROO,-31.68757,115.71828,Private room,,2,24,2021-07-28,0.21,1,0,0,,2023-12-23
2299124,Home in Quindalup · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,10598199,Janine,,BUSSELTON,-33.634689,115.153534,Entire home/apt,536.0,1,133,2023-12-06,1.11,9,317,28,,2023-12-23
2299560,Home in Albany /Port Albany · ★4.74 · 2 bedrooms · 1 bed · 2 shared baths,11746651,Robert,,ALBANY,-35.03102,117.89985,Private room,,3,31,2021-01-08,0.26,1,0,0,,2023-12-23
1985393,Home in North Beach · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,4956783,Nick,,STIRLING,-31.86268,115.76371,Private room,71.0,2,74,2023-10-31,0.61,1,293,18,,2023-12-23
2299616,Home in Emu Point · ★4.94 · 5 bedrooms · 8 beds · 2.5 baths,11746880,Jennifer,,ALBANY,-34.99948,117.9466,Entire home/apt,803.0,2,104,2023-12-21,1.49,1,1,15,,2023-12-23
2322316,Home in Hillarys · ★4.67 · 1 bedroom · 2 beds · 2 shared baths,5745887,Carmen,,JOONDALUP,-31.80235,115.75047,Private room,130.0,1,12,2023-01-08,0.12,8,365,1,,2023-12-23
2329248,Rental unit in Crawley · ★4.91 · 2 bedrooms · 2 beds · 1 bath,10360823,Kieran,,SUBIACO,-31.98443,115.81526,Entire home/apt,153.0,28,11,2023-05-28,0.1,1,40,1,,2023-12-23
2333853,Home in Benjinup · ★4.98 · 4 bedrooms · 5 beds · 2 baths,11922019,Jennifer,,BOYUP BROOK,-33.86623,116.30837,Entire home/apt,185.0,3,47,2023-11-24,0.4,1,128,3,,2023-12-23
1990486,Home in Bayswater · ★5.0 · 4 bedrooms · 4 beds · 2 baths,10264824,Anthony,,BAYSWATER,-31.9283,115.90587,Entire home/apt,743.0,2,58,2023-12-21,6.9,1,174,58,,2023-12-23
1991228,Guesthouse in Haynes · ★5.0 · 2 bedrooms · 3 beds · 1 bath,10267237,Carolyn & Tony,,ARMADALE,-32.15367,115.97191,Entire home/apt,263.0,6,4,2023-01-09,0.08,2,323,1,,2023-12-23
2341422,Condo in Nedlands · ★4.68 · 2 bedrooms · 2 beds · 1 bath,11959038,Rose,,SUBIACO,-31.97325,115.81531,Entire home/apt,128.0,9,22,2022-08-01,0.22,7,1,0,,2023-12-23
2367392,Guest suite in Como · ★4.85 · 1 bedroom · 1 bed · 1 private bath,3510137,Kate,,SOUTH PERTH,-31.99582,115.8735,Private room,175.0,2,21,2020-02-24,0.18,3,88,0,,2023-12-23
2008674,Rental unit in Shenton Park · ★4.51 · 1 bedroom · 1 bed · 1 bath,10336535,Paul,,SUBIACO,-31.96005,115.81736,Entire home/apt,142.0,4,72,2023-12-19,0.62,4,320,10,,2023-12-23
2369238,Rental unit in Cable Beach · ★4.77 · 3 bedrooms · 5 beds · 1 bath,7040169,Prue,,BROOME,-17.9349,122.21382,Entire home/apt,420.0,7,73,2023-08-22,0.62,2,0,2,,2023-12-23
2374747,Guest suite in Halls Head · ★4.85 · 3 bedrooms · 3 beds · 2 baths,225805,Gill,,MANDURAH,-32.55765,115.67468,Entire home/apt,80.0,2,126,2021-04-17,1.12,1,75,0,,2023-12-23
2012146,Home in Broadwater · ★4.86 · 3 bedrooms · 4 beds · 2 baths,10352240,Cathy,,BUSSELTON,-33.6588,115.27964,Entire home/apt,400.0,3,57,2023-10-08,0.51,1,294,6,,2023-12-23
2396697,Rental unit in Perth · ★4.78 · 2 bedrooms · 5 beds · 1.5 baths,10629754,Gavin & Jo,,PERTH,-31.95633,115.84615,Entire home/apt,297.0,1,83,2023-09-16,0.71,4,194,6,,2023-12-23
2400663,Rental unit in Perth · ★4.84 · 2 bedrooms · 4 beds · 2 baths,10629754,Gavin & Jo,,PERTH,-31.95579,115.84866,Entire home/apt,297.0,1,96,2023-12-07,0.82,4,169,6,,2023-12-23
2401307,Guesthouse in Cottesloe · ★4.86 · 1 bedroom · 2 beds · 1 bath,2580553,Susan,,COTTESLOE,-32.00202,115.75489,Entire home/apt,200.0,2,127,2023-12-18,1.07,1,261,28,,2023-12-23
2401511,Home in Fremantle · ★4.65 · 3 bedrooms · 4 beds · 1 bath,12273703,Alya,,FREMANTLE,-32.05868,115.75031,Entire home/apt,200.0,3,67,2017-12-30,0.57,1,0,0,,2023-12-23
2960449,Rental unit in South Fremantle · ★4.67 · 1 bedroom · 1 bed · 1 bath,14820023,Mary,,FREMANTLE,-32.06905,115.75316,Entire home/apt,180.0,5,9,2023-09-29,0.19,24,341,3,,2023-12-23
2422205,Guesthouse in Broome · ★4.91 · 2 bedrooms · 2 beds · 2 baths,12269875,Trish,,BROOME,-17.95405,122.2315,Entire home/apt,380.0,2,138,2023-07-29,1.18,6,157,9,,2023-12-23
2491680,Tiny home in Greenough South · ★4.72 · 1 bedroom · 1 bed · 1 bath,12752935,Ian,,GREATER GERALDTON,-28.98557,114.75888,Entire home/apt,130.0,1,449,2023-12-22,3.82,3,334,68,,2023-12-23
2521656,Home in Belmont · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,12910068,Christine,,BELMONT,-31.95393,115.93905,Private room,50.0,1,216,2020-03-14,2.06,1,0,0,,2023-12-23
2970012,Rental unit in Fremantle · ★4.88 · 1 bedroom · 1 bed · 1 bath,330588144,Mark And Joanne,,FREMANTLE,-32.05711,115.75003,Entire home/apt,200.0,7,145,2023-12-17,1.28,1,312,42,,2023-12-23
2523049,Townhouse in Perth · ★4.89 · 1 bedroom · 1 bed · 1 private bath,11347140,Paul,,VINCENT,-31.94307,115.87782,Private room,,2,54,2022-05-23,0.46,1,0,0,,2023-12-23
2970107,Home in Noranda · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,14581111,Barb,,BAYSWATER,-31.87199,115.89749,Private room,31.0,2,52,2019-09-22,0.47,3,0,0,,2023-12-23
2970301,Rental unit in Fremantle · ★4.50 · 2 bedrooms · 3 beds · 1 bath,14820023,Mary,,FREMANTLE,-32.06065,115.7525,Entire home/apt,280.0,3,12,2023-07-07,0.11,24,286,5,,2023-12-23
2970355,Condo in Fremantle · ★4.73 · 2 bedrooms · 3 beds · 1 bath,14820023,Mary,,FREMANTLE,-32.06186,115.74143,Entire home/apt,450.0,5,33,2023-08-27,0.34,24,304,11,,2023-12-23
2974236,Home in Beaconsfield · ★4.88 · 4 bedrooms · 5 beds · 2 baths,15172254,Connie,,FREMANTLE,-32.06777,115.76173,Entire home/apt,150.0,3,81,2021-05-30,0.8,1,172,0,,2023-12-23
2526541,Guesthouse in Merredin · ★4.90 · 2 bedrooms · 2 beds · 1 bath,12937817,Roy,,MERREDIN,-31.48798,118.25977,Entire home/apt,95.0,1,310,2023-12-21,2.76,1,74,46,,2023-12-23
2527369,Home in Peppermint Grove Beach · ★4.60 · 4 bedrooms · 8 beds · 2 baths,9132136,Charles,,CAPEL,-33.52393,115.50995,Entire home/apt,288.0,2,105,2023-12-04,0.96,1,321,13,,2023-12-23
2977128,Rental unit in Cottesloe · ★4.68 · 3 bedrooms · 4 beds · 2 baths,15184744,Suzanne,,COTTESLOE,-32.00493,115.7546,Entire home/apt,395.0,5,84,2023-12-14,0.85,1,273,14,,2023-12-23
2981012,Condo in Fremantle · ★4.63 · 3 bedrooms · 4 beds · 2 baths,14820023,Mary,,FREMANTLE,-32.05851,115.75736,Entire home/apt,550.0,3,19,2023-10-08,0.31,24,128,7,,2023-12-23
2554343,Bed and breakfast in Ocean Reef · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,851626,Jodi & Kyle,,JOONDALUP,-31.76737,115.74157,Private room,137.0,1,21,2023-05-07,0.19,5,331,4,,2023-12-23
2555426,Rental unit in Subiaco · ★4.87 · 1 bedroom · 4 beds · 1 bath,6515090,Gillian,,SUBIACO,-31.95585,115.81821,Entire home/apt,149.0,3,265,2023-11-17,2.23,1,43,37,,2023-12-23
2990389,Chalet in Margaret River · ★4.83 · 1 bedroom · 1 bed · 1 bath,2472194,Jen,,AUGUSTA-MARGARET RIVER,-33.94311,115.05255,Entire home/apt,395.0,2,509,2023-12-05,4.37,3,0,69,,2023-12-23
2566204,Home in Esperance · ★4.79 · 1 bedroom · 1 bed · 1 private bath,4327305,Fiona,,ESPERANCE,-33.86753,121.88303,Private room,,3,174,2022-04-01,1.48,1,0,0,,2023-12-23
2571923,Cottage in Bremer Bay · ★4.86 · 2 bedrooms · 4 beds · 2 baths,163922,Benedict,,JERRAMUNGUP,-34.44415,119.39717,Entire home/apt,203.0,2,280,2023-12-12,2.38,2,0,36,,2023-12-23
3015311,Home in Broke Inlet · ★4.74 · 4 bedrooms · 8 beds · 2 baths,15366644,Colin,,MANJIMUP,-34.91792,116.46567,Entire home/apt,210.0,4,42,2023-06-05,0.58,1,304,8,,2023-12-23
2589277,Villa in East Perth · ★4.95 · 1 bedroom · 1 bed · 1 bath,2219390,Deborah,,VINCENT,-31.94254,115.87775,Entire home/apt,100.0,28,93,2023-11-28,0.91,1,2,6,,2023-12-23
3015776,Home in Mosman Park · ★4.81 · 3 bedrooms · 4 beds · 1 bath,13909468,Catherine And Michael,,MOSMAN PARK,-32.00922,115.76005,Entire home/apt,165.0,5,239,2023-12-06,2.11,1,57,28,,2023-12-23
3023184,Home in Yallingup · ★4.83 · 3 bedrooms · 4 beds · 3 baths,11031723,Alicia,,BUSSELTON,-33.67386,115.0837,Entire home/apt,800.0,2,63,2023-12-20,0.64,1,316,12,,2023-12-23
2589912,Home in Broome · ★4.82 · 5 bedrooms · 10 beds · 3.5 baths,13259629,Donna And Karl,,BROOME,-17.97157,122.23012,Entire home/apt,800.0,4,34,2023-10-09,0.38,1,230,4,,2023-12-23
3043380,Guest suite in Perth · ★4.56 · 1 bedroom · 1 bed · 1 bath,13984024,Danny,,CANNING,-32.04448,115.89537,Entire home/apt,79.0,2,101,2023-11-25,0.89,1,345,17,,2023-12-23
2646063,Rental unit in Crawley · ★4.65 · 2 bedrooms · 2 beds · 1 bath,12629396,Terry,,SUBIACO,-31.98105,115.81558,Entire home/apt,185.0,3,17,2020-09-05,0.15,12,9,0,,2023-12-23
3061506,Guesthouse in North Beach · ★4.77 · 1 bedroom · 2 beds · 1 bath,15583602,Sandra,,STIRLING,-31.85742,115.75457,Entire home/apt,165.0,4,214,2023-12-07,1.85,1,0,33,,2023-12-23
2703154,Home in Mullaloo · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,509371,Megan,,JOONDALUP,-31.78192,115.74828,Private room,120.0,2,8,2022-11-04,0.08,1,325,0,,2023-12-23
3077003,Home in Peppermint Grove Beach · ★4.96 · 4 bedrooms · 5 beds · 2 baths,15659633,Greg & Sabrina,,CAPEL,-33.53305435180664,115.5129623413086,Entire home/apt,336.0,2,85,2023-12-21,0.73,1,218,19,,2023-12-23
3077257,Home in Wembley Downs · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,3754542,Margaret,,STIRLING,-31.91609,115.7777,Private room,75.0,3,27,2023-08-09,0.3,7,325,2,,2023-12-23
2710890,Home in Denham · ★4.65 · 1 bedroom · 3 beds · 1 bath,12787237,Jo,,SHARK BAY,-25.92485,113.5359,Entire home/apt,107.0,2,378,2023-12-22,3.27,1,197,44,,2023-12-23
3085345,Home in Exmouth · ★4.72 · 2 bedrooms · 4 beds · 2 baths,11168796,Helen,,EXMOUTH,-21.935942,114.121742,Entire home/apt,344.0,3,46,2023-06-26,0.4,29,158,1,,2023-12-23
2766826,Condo in Dunsborough · ★4.93 · 1 bedroom · 2 beds · 1 bath,14151481,Megan,,BUSSELTON,-33.6144,115.10893,Entire home/apt,261.0,2,237,2023-12-22,2.03,1,97,32,,2023-12-23
3095887,Home in South Fremantle · ★4.35 · 2 bedrooms · 2 beds · 1 bath,15285710,Cheryl,,FREMANTLE,-32.06937,115.75743,Entire home/apt,200.0,2,103,2023-11-12,0.9,2,223,9,,2023-12-23
2778738,"Home in Hannans, Kalgoorlie · ★4.74 · 1 bedroom · 1 bed · 2 baths",9185284,Nicole,,KALGOORLIE-BOULDER,-30.72091,121.44704,Private room,90.0,2,78,2023-12-05,0.67,1,348,11,,2023-12-23
3098775,Home in Fremantle · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,14733815,David,,FREMANTLE,-32.06034,115.75185,Entire home/apt,179.0,3,29,2023-12-07,0.25,3,80,1,,2023-12-23
2778974,Bed and breakfast in Jurien Bay · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,354619,Mary,,DANDARAGAN,-30.29599,115.04728,Private room,150.0,2,256,2023-12-10,2.25,1,131,40,,2023-12-23
3099814,Home in East Victoria Park · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,15760554,Charles,,VICTORIA PARK,-31.9868,115.90426,Private room,99.0,1,55,2023-12-04,0.58,5,365,20,,2023-12-23
2839951,Home in Yallingup · ★4.80 · 1 bedroom · 1 bed · 1 bath,14527849,Lucy,,BUSSELTON,-33.6409,115.03016,Entire home/apt,298.0,2,20,2018-04-28,0.17,1,107,0,,2023-12-23
3134144,Home in Beeliar · 4 bedrooms · 1 private bath,13626786,Leanne,,COCKBURN,-32.12902,115.82393,Private room,120.0,2,2,2023-11-22,1.36,1,88,2,,2023-12-23
3139721,Home in Fremantle · ★4.70 · 2 bedrooms · 2 beds · 2 baths,14733815,David,,FREMANTLE,-32.06075,115.75074,Entire home/apt,189.0,3,115,2023-11-14,0.99,3,228,17,,2023-12-23
3140383,Rental unit in Crawley · ★4.45 · 1 bedroom · 1 bed · 1 bath,12629396,Terry,,SUBIACO,-31.98165,115.81472,Entire home/apt,185.0,3,31,2023-11-28,0.28,12,316,6,,2023-12-23
3140521,Rental unit in Crawley · ★4.57 · 2 bedrooms · 2 beds · 1 bath,12629396,Terry,,NEDLANDS,-31.9825,115.81363,Entire home/apt,185.0,3,35,2023-11-17,0.33,12,17,8,,2023-12-23
3142013,Chalet in Bridgetown · ★4.68 · 2 bedrooms · 4 beds · 1 bath,15942215,Roger,,BRIDGETOWN-GREENBUSHES,-33.96692,116.1566,Entire home/apt,200.0,2,76,2023-11-23,0.69,1,344,4,,2023-12-23
3147711,Home in Fremantle · ★4.73 · 2 bedrooms · 2 beds · 2 baths,14733815,David,,FREMANTLE,-32.05976,115.75207,Entire home/apt,189.0,3,70,2023-09-03,0.61,3,215,11,,2023-12-23
2851529,Home in Noranda · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,14581111,Barb,,BAYSWATER,-31.87201,115.89723,Private room,31.0,2,102,2019-11-27,0.95,3,0,0,,2023-12-23
2852262,Home in Innaloo · ★4.82 · 3 bedrooms · 5 beds · 2 baths,14582053,John,,STIRLING,-31.8847,115.78944,Entire home/apt,200.0,5,63,2021-12-30,0.6,3,161,0,,2023-12-23
3166997,Rental unit in Fremantle · ★4.69 · 2 bedrooms · 2 beds · 2 baths,16063426,Gillian,,FREMANTLE,-32.04804,115.75153,Entire home/apt,200.0,3,108,2023-10-28,0.96,1,288,19,,2023-12-23
3167809,Townhouse in South Fremantle · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,16042888,Penny,,FREMANTLE,-32.06991,115.7531,Entire home/apt,300.0,3,129,2023-12-03,1.12,1,247,18,,2023-12-23
2876851,Home in Palmyra · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,14705316,Michele,,MELVILLE,-32.0397,115.78339,Private room,46.0,3,45,2023-12-14,0.39,1,40,12,,2023-12-23
3177428,Rental unit in Halls Head · ★4.77 · 2 bedrooms · 4 beds · 1 bath,16078180,Jennifer,,MANDURAH,-32.52458,115.70205,Entire home/apt,120.0,1,454,2023-10-25,3.92,1,263,32,,2023-12-23
3210499,Guest suite in Cottesloe · ★4.87 · 1 bedroom · 1 bed · 1 private bath,16266259,Julie,,COTTESLOE,-31.99622,115.7532,Private room,146.0,2,180,2023-10-16,1.57,1,264,1,,2023-12-23
2877751,Rental unit in East Fremantle · ★4.77 · 2 bedrooms · 1 bed · 1 bath,10953557,Ann,,EAST FREMANTLE,-32.03671,115.76261,Entire home/apt,,60,62,2021-01-06,0.53,2,0,0,,2023-12-23
2882462,Home in Green Head · ★4.80 · 3 bedrooms · 7 beds · 2 baths,14731506,Natalie,,COOROW,-30.07133,114.96981,Entire home/apt,230.0,2,49,2023-10-15,0.46,1,279,6,,2023-12-23
3224622,Bed and breakfast in Ocean Reef · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,851626,Jodi & Kyle,,JOONDALUP,-31.767,115.74231,Private room,137.0,1,17,2023-04-15,0.16,5,319,3,,2023-12-23
3231055,Bed and breakfast in Ocean Reef · ★4.78 · 1 bedroom · 2 beds · 1 shared bath,851626,Jodi & Kyle,,JOONDALUP,-31.76688,115.74316,Private room,171.0,2,9,2023-09-01,0.08,5,307,1,,2023-12-23
2884059,Townhouse in Cottesloe · ★4.92 · 3 bedrooms · 6 beds · 2.5 baths,14740468,Rose,,COTTESLOE,-31.99504,115.75267,Entire home/apt,350.0,3,103,2023-12-15,0.96,1,228,28,,2023-12-23
3231364,Rental unit in West Perth · ★4.61 · 1 bedroom · 1 bed · 1 bath,17579312,Sharon,,PERTH,-31.95341,115.84705,Entire home/apt,130.0,3,49,2023-12-07,0.43,13,0,14,,2023-12-23
3231418,Rental unit in West Perth · ★4.68 · Studio · 1 bed · 1 bath,17579312,Sharon,,PERTH,-31.95341,115.84705,Entire home/apt,140.0,3,53,2023-12-07,0.47,13,66,15,,2023-12-23
3231480,Rental unit in West Perth · ★4.77 · Studio · 1 bed · 1 bath,17579312,Sharon,,PERTH,-31.95341,115.84705,Entire home/apt,140.0,3,35,2023-11-19,0.34,13,18,4,,2023-12-23
3231770,Rental unit in Crawley · ★4.22 · 2 bedrooms · 2 beds · 1 bath,12629396,Terry,,SUBIACO,-31.98235,115.8158,Entire home/apt,185.0,3,23,2023-12-08,0.2,12,347,7,,2023-12-23
3245534,Rental unit in Joondanna · ★4.75 · 2 bedrooms · 1 bed · 1 bath,14486666,Alex,,STIRLING,-31.90929,115.83358,Entire home/apt,,12,4,2023-01-19,0.04,1,0,2,,2023-12-23
3259694,Rental unit in South Fremantle · ★4.89 · 1 bedroom · 1 bed · 1 bath,4849423,Sue And Steve,,FREMANTLE,-32.07067,115.75408,Entire home/apt,186.0,2,195,2023-12-03,1.72,1,151,35,,2023-12-23
2899431,Rental unit in Fremantle · ★4.63 · 1 bedroom · 1 bed · 1 bath,14820023,Mary,,FREMANTLE,-32.05192,115.75474,Entire home/apt,129.0,3,41,2023-11-23,0.35,24,207,12,,2023-12-23
2899546,Rental unit in South Fremantle · ★4.60 · 1 bedroom · 1 bed · 1 bath,14820023,Mary,,FREMANTLE,-32.06846,115.75288,Entire home/apt,250.0,5,20,2023-11-17,0.18,24,267,4,,2023-12-23
2901312,Rental unit in Fremantle · ★4.67 · 1 bedroom · 1 bed · 1 bath,14827749,Donna,,FREMANTLE,-32.05224,115.74822,Entire home/apt,145.0,3,131,2023-11-27,1.14,1,284,11,,2023-12-23
3265512,Home in Margaret River · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,16514119,Mindy,,AUGUSTA-MARGARET RIVER,-33.94075,115.06879,Entire home/apt,524.0,3,144,2023-12-19,1.27,1,176,18,,2023-12-23
2927794,Home in Hillarys · ★4.60 · 1 bedroom · 1 bed · 2.5 baths,5745887,Carmen,,JOONDALUP,-31.80245,115.75043,Private room,138.0,1,10,2023-09-19,0.09,8,325,1,,2023-12-23
3303747,Boutique hotel in Yallingup  · ★4.74 · 1 bedroom · 2 beds · 1 private bath,16686077,Leo&Linda,,BUSSELTON,-33.719707,115.109177,Private room,220.0,2,61,2023-11-12,0.54,7,348,19,,2023-12-23
2927801,Bed and breakfast in Hillarys · ★4.55 · 1 bedroom · 2 beds · 2 shared baths,5745887,Carmen,,JOONDALUP,-31.80234,115.74992,Private room,133.0,1,11,2023-12-08,0.11,8,365,7,,2023-12-23
2951086,Guest suite in Fremantle · 2 bedrooms · 1 bed · 1 private bath,7467951,David,,FREMANTLE,-32.0529,115.75256,Private room,155.0,2,0,,,4,1,0,,2023-12-23
3304171,Boutique hotel in Yallingup Siding · 5 bedrooms · 5 beds · 5 baths,16686077,Leo&Linda,,BUSSELTON,-33.7203,115.1085,Private room,1800.0,2,2,2019-10-28,0.02,7,51,0,,2023-12-23
3312149,Boutique hotel in Yallingup  · ★4.86 · 1 bedroom · 1 bed · 1 private bath,16686077,Leo&Linda,,BUSSELTON,-33.719707,115.109177,Private room,220.0,2,29,2023-04-09,0.27,7,343,7,,2023-12-23
3312180,Guesthouse in Parryville · ★4.88 · 1 bedroom · 1 bed · 1 bath,3925074,Julia,,DENMARK,-34.96478055325246,117.11001035131666,Entire home/apt,169.0,2,149,2023-10-01,1.46,1,333,16,,2023-12-23
2959429,Tent in Camballin · 1 bedroom · 1 bed · 1 bath,15105289,Kimberley Dreamtime Adventure Tours,,DERBY-WEST KIMBERLEY,-18.01236,124.01006,Private room,492.0,1,0,,,2,0,0,,2023-12-23
3343377,Rental unit in Fremantle · ★4.64 · 2 bedrooms · 2 beds · 1 bath,185094,Rocky,,FREMANTLE,-32.05101,115.75678,Entire home/apt,150.0,7,204,2023-12-22,1.8,1,269,31,,2023-12-23
3354825,Home in Yallingup · ★4.79 · 4 bedrooms · 4 beds · 2 baths,16929764,Joanna,,BUSSELTON,-33.70991,115.08865,Entire home/apt,486.0,3,86,2023-11-20,0.75,1,305,17,,2023-12-23
2959542,Bed and breakfast in Ocean Reef · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,851626,Jodi & Kyle,,JOONDALUP,-31.76701,115.74215,Private room,148.0,2,14,2023-04-29,0.13,5,339,2,,2023-12-23
2959871,Tent in Camballin · 1 bedroom · 1 bed · 1 bath,15105289,Kimberley Dreamtime Adventure Tours,,DERBY-WEST KIMBERLEY,-18.01381,124.01088,Private room,710.0,2,0,,,2,0,0,,2023-12-23
